94.6916,171.097,0,0,0,0,1,0,3
88.0953,172.482,0,0,0,0,1,0,3
83.8367,172.482,0,0,0,0,1,0,3
81.7656,171.514,0,0,0,0,1,0,3
79.1577,169.606,0,0,0,0,1,0,3
75.7214,167.053,0,0,0,0,1,0,3
72.0427,164.317,0,0,0,0,1,0,3
68.7301,161.707,0,0,0,0,1,0,3
65.7754,159.823,0,0,0,0,1,0,3
62.7286,157.813,0,0,0,0,1,0,3
60.0606,155.847,0,0,0,0,1,0,3
57.1536,154.022,0,0,0,0,1,0,3
53.9576,152.317,0,0,0,0,1,0,3
51.0739,150.256,0,0,0,0,1,0,3
48.4754,148.614,0,0,0,0,1,0,3
44.7893,146.362,0,0,0,0,1,0,3
41.6595,144.576,0,0,0,0,1,0,3
39.1019,143.113,0,0,0,0,1,0,3
35.9819,141.225,0,0,0,0,1,0,3
33.0924,139.624,0,0,0,0,1,0,3
30.5478,138.285,0,0,0,0,1,0,3
28.3262,137.118,0,0,0,0,1,0,3
25.9682,135.9,0,0,0,0,1,0,3
23.8839,134.7,0,0,0,0,1,0,3
21.8074,133.542,0,0,0,0,1,0,3
19.3831,132.08,0,0,0,0,1,0,3
16.9295,130.344,0,0,0,0,1,0,3
14.0035,128.456,0,0,0,0,1,0,3
11.5691,126.934,0,0,0,0,1,0,3
9.57362,125.118,0,0,0,0,1,0,3
7.65268,123.525,0,0,0,0,1,0,3
5.49845,122.001,0,0,0,0,1,0,3
3.64452,120.412,0,0,0,0,1,0,3
1.04783,118.519,0,0,0,0,1,0,3
-1.03901,117.234,0,0,0,0,1,0,3
-3.15912,115.719,0,0,0,0,1,0,3
-5.07787,114.097,0,0,0,0,1,0,3
-6.76035,112.658,0,0,0,0,1,0,3
-9.224,110.672,0,0,0,0,1,0,3
-10.6263,109.441,0,0,0,0,1,0,3
-13.3211,107.418,0,0,0,0,1,0,3
-15.4574,105.647,0,0,0,0,1,0,3
-17.7435,103.895,0,0,0,0,1,0,3
-20.3172,101.28,0,0,0,0,1,0,3
-22.7465,98.9196,0,0,0,0,1,0,3
-24.7144,96.7972,0,0,0,0,1,0,3
-27.211,94.4461,0,0,0,0,1,0,3
-28.6771,92.8474,0,0,0,0,1,0,3
-30.1027,91.5316,0,0,0,0,1,0,3
-31.6539,89.7795,0,0,0,0,1,0,3
-34.0509,87.273,0,0,0,0,1,0,3
-36.2037,84.849,0,0,0,0,1,0,3
-38.2605,82.5616,0,0,0,0,1,0,3
-40.3947,79.8033,0,0,0,0,1,0,3
-42.3651,77.3668,0,0,0,0,1,0,3
-44.8907,74.1993,0,0,0,0,1,0,3
-47.4125,70.6646,0,0,0,0,1,0,3
-50.1245,66.5006,0,0,0,0,1,0,3
-52.5791,63.0663,0,0,0,0,1,0,3
-55.6941,58.6007,0,0,0,0,1,0,3
-57.3812,55.0832,0,0,0,0,1,0,3
-59.2071,51.6924,0,0,0,0,1,0,3
-60.9402,48.2649,0,0,0,0,1,0,3
-62.9104,45.0981,0,0,0,0,1,0,3
-64.1532,42.3193,0,0,0,0,1,0,3
-65.5559,38.9025,0,0,0,0,1,0,3
-66.9797,34.7602,0,0,0,0,1,0,3
-67.7175,30.5028,0,0,0,0,1,0,3
-68.3062,26.817,0,0,0,0,1,0,3
-68.585,23.2138,0,0,0,0,1,0,3
-69.3622,18.8335,0,0,0,0,1,0,3
-69.4182,14.5556,0,0,0,0,1,0,3
-69.3973,10.4153,0,0,0,0,1,0,3
-68.9934,5.98315,0,0,0,0,1,0,3
-68.5067,2.24833,0,0,0,0,1,0,3
-67.9936,-0.931496,0,0,0,0,1,0,3
-67.582,-4.84907,0,0,0,0,1,0,3
-66.3962,-9.0762,0,0,0,0,1,0,3
-65.2964,-12.8421,0,0,0,0,1,0,3
-63.8698,-16.3845,0,0,0,0,1,0,3
-62.3682,-19.2818,0,0,0,0,1,0,3
-61.0184,-22.7037,0,0,0,0,1,0,3
-59.0143,-26.4072,0,0,0,0,1,0,3
-57.2963,-29.5645,0,0,0,0,1,0,3
-55.6947,-32.0018,0,0,0,0,1,0,3
-53.7945,-34.3568,0,0,0,0,1,0,3
-51.7539,-37.1258,0,0,0,0,1,0,3
-49.921,-39.7413,0,0,0,0,1,0,3
-48.3544,-41.8776,0,0,0,0,1,0,3
-46.013,-44.6255,0,0,0,0,1,0,3
-43.6587,-47.1151,0,0,0,0,1,0,3
-41.5382,-49.7698,0,0,0,0,1,0,3
-39.5118,-51.9395,0,0,0,0,1,0,3
-37.7633,-54.4048,0,0,0,0,1,0,3
-36.2244,-56.5489,0,0,0,0,1,0,3
-34.3441,-58.5736,0,0,0,0,1,0,3
-32.9567,-60.8423,0,0,0,0,1,0,3
-31.0628,-62.9833,0,0,0,0,1,0,3
-28.982,-65.3644,0,0,0,0,1,0,3
-26.7392,-67.7431,0,0,0,0,1,0,3
-24.607,-70.4051,0,0,0,0,1,0,3
-22.4087,-72.3658,0,0,0,0,1,0,3
-19.8357,-72.1925,0,0,0,0,1,0,3
-17.0963,-71.7182,0,0,0,0,1,0,3
-13.8042,-71.8459,0,0,0,0,1,0,3
-10.7295,-71.1667,0,0,0,0,1,0,3
-8.55305,-69.4372,0,0,0,0,1,0,3
-6.40811,-67.6721,0,0,0,0,1,0,3
-4.38616,-65.4438,0,0,0,0,1,0,3
-2.14114,-63.3384,0,0,0,0,1,0,3
-0.00634551,-60.8603,0,0,0,0,1,0,3
1.91354,-58.6144,0,0,0,0,1,0,3
4.04247,-56.361,0,0,0,0,1,0,3
5.63738,-54.4771,0,0,0,0,1,0,3
7.90382,-52.5456,0,0,0,0,1,0,3
9.95473,-50.508,0,0,0,0,1,0,3
11.9306,-48.359,0,0,0,0,1,0,3
13.979,-46.3442,0,0,0,0,1,0,3
16.2184,-44.0472,0,0,0,0,1,0,3
18.1034,-42.1997,0,0,0,0,1,0,3
19.8421,-40.4314,0,0,0,0,1,0,3
21.6978,-38.3722,0,0,0,0,1,0,3
23.4935,-36.8362,0,0,0,0,1,0,3
25.334,-34.9255,0,0,0,0,1,0,3
27.6083,-33.3648,0,0,0,0,1,0,3
29.11,-31.9444,0,0,0,0,1,0,3
31.1169,-30.2115,0,0,0,0,1,0,3
33.6341,-28.1626,0,0,0,0,1,0,3
35.8063,-26.5746,0,0,0,0,1,0,3
38.7145,-24.2341,0,0,0,0,1,0,3
42.0466,-22.0131,0,0,0,0,1,0,3
44.4436,-20.3836,0,0,0,0,1,0,3
47.2781,-18.2961,0,0,0,0,1,0,3
49.8733,-16.4221,0,0,0,0,1,0,3
51.9062,-14.884,0,0,0,0,1,0,3
54.7648,-12.8646,0,0,0,0,1,0,3
57.1467,-11.4391,0,0,0,0,1,0,3
59.8307,-9.72126,0,0,0,0,1,0,3
62.7098,-7.90011,0,0,0,0,1,0,3
65.0397,-6.564,0,0,0,0,1,0,3
67.3617,-5.05593,0,0,0,0,1,0,3
69.681,-3.96961,0,0,0,0,1,0,3
72.5105,-2.3039,0,0,0,0,1,0,3
74.7854,-0.779323,0,0,0,0,1,0,3
77.1009,0.881406,0,0,0,0,1,0,3
79.1955,2.20963,0,0,0,0,1,0,3
81.1608,3.53848,0,0,0,0,1,0,3
83.7138,5.093,0,0,0,0,1,0,3
86.7175,7.15717,0,0,0,0,1,0,3
89.7128,9.22115,0,0,0,0,1,0,3
92.7203,11.0829,0,0,0,0,1,0,3
95.2141,12.5622,0,0,0,0,1,0,3
97.2538,14.1507,0,0,0,0,1,0,3
99.249,15.7463,0,0,0,0,1,0,3
101.252,17.1059,0,0,0,0,1,0,3
103.494,18.7624,0,0,0,0,1,0,3
105.77,20.4835,0,0,0,0,1,0,3
108.207,22.2954,0,0,0,0,1,0,3
110.673,23.7223,0,0,0,0,1,0,3
112.962,25.8071,0,0,0,0,1,0,3
115.232,27.9857,0,0,0,0,1,0,3
117.631,30.0362,0,0,0,0,1,0,3
120.175,31.894,0,0,0,0,1,0,3
122.012,33.5951,0,0,0,0,1,0,3
123.931,35.0697,0,0,0,0,1,0,3
126.248,36.4686,0,0,0,0,1,0,3
129.161,38.8459,0,0,0,0,1,0,3
131.906,41.1958,0,0,0,0,1,0,3
134.228,43.3924,0,0,0,0,1,0,3
136.473,45.5809,0,0,0,0,1,0,3
138.793,47.7718,0,0,0,0,1,0,3
141.861,50.799,0,0,0,0,1,0,3
144.134,53.5108,0,0,0,0,1,0,3
146.457,55.4736,0,0,0,0,1,0,3
148.806,57.9247,0,0,0,0,1,0,3
152.708,61.8626,0,0,0,0,1,0,3
155.023,64.8686,0,0,0,0,1,0,3
157.052,67.44,0,0,0,0,1,0,3
159.622,70.7444,0,0,0,0,1,0,3
162.217,74.101,0,0,0,0,1,0,3
164.649,77.7659,0,0,0,0,1,0,3
166.994,80.921,0,0,0,0,1,0,3
168.906,84.0882,0,0,0,0,1,0,3
170.739,87.3675,0,0,0,0,1,0,3
172.951,91.747,0,0,0,0,1,0,3
174.552,95.6749,0,0,0,0,1,0,3
174.2,99.1497,0,0,0,0,1,0,3
172.78,102.989,0,0,0,0,1,0,3
171.389,106.856,0,0,0,0,1,0,3
170.016,110.556,0,0,0,0,1,0,3
168.103,113.767,0,0,0,0,1,0,3
166.295,115.006,0,0,0,0,1,0,3
165.302,116.172,0,0,0,0,1,0,3
164.862,117.895,0,0,0,0,1,0,3
164.53,120.604,0,0,0,0,1,0,3
163.921,122.46,0,0,0,0,1,0,3
161.407,123.074,0,0,0,0,1,0,3
158.839,123.78,0,0,0,0,1,0,3
156.598,124.973,0,0,0,0,1,0,3
154.871,126.834,0,0,0,0,1,0,3
152.136,128.687,0,0,0,0,1,0,3
149.441,130.051,0,0,0,0,1,0,3
146.271,130.134,0,0,0,0,1,0,3
143.05,129.451,0,0,0,0,1,0,3
139.473,128.077,0,0,0,0,1,0,3
136.027,126.243,0,0,0,0,1,0,3
133.013,124.886,0,0,0,0,1,0,3
130.231,123.837,0,0,0,0,1,0,3
127.123,122.785,0,0,0,0,1,0,3
124.306,121.606,0,0,0,0,1,0,3
121.171,120.648,0,0,0,0,1,0,3
118.153,119.396,0,0,0,0,1,0,3
115.458,118.456,0,0,0,0,1,0,3
113.44,118.053,0,0,0,0,1,0,3
111.361,117.358,0,0,0,0,1,0,3
108.455,116.507,0,0,0,0,1,0,3
105.573,114.487,0,0,0,0,1,0,3
102.846,112.924,0,0,0,0,1,0,3
99.9011,111.202,0,0,0,0,1,0,3
96.9139,109.929,0,0,0,0,1,0,3
94.2794,109.766,0,0,0,0,1,0,3
91.5724,110.235,0,0,0,0,1,0,3
88.5097,109.148,0,0,0,0,1,0,3
85.3951,107.289,0,0,0,0,1,0,3
81.4199,105.18,0,0,0,0,1,0,3
76.9769,103.113,0,0,0,0,1,0,3
72.6015,101.128,0,0,0,0,1,0,3
67.6504,98.3636,0,0,0,0,1,0,3
62.3135,95.7532,0,0,0,0,1,0,3
58.0818,93.7091,0,0,0,0,1,0,3
53.5043,91.5657,0,0,0,0,1,0,3
49.6802,89.6306,0,0,0,0,1,0,3
45.3998,87.1069,0,0,0,0,1,0,3
42.0455,85.5498,0,0,0,0,1,0,3
39.4862,83.2404,0,0,0,0,1,0,3
37.5253,84.4579,0,0,0,0,1,0,3
38.017,86.8975,0,0,0,0,1,0,3
40.5389,87.9138,0,0,0,0,1,0,3
43.57,90.233,0,0,0,0,1,0,3
47.1624,91.6199,0,0,0,0,1,0,3
50.4536,93.0617,0,-4.65569e-08,1.47087e-12,0.781125,0.624375,0,3
54.1451,94.8207,0,0,0,0,1,0,3
58.5003,97.0864,0,0,0,0,1,0,3
61.9178,98.9611,0,0,0,0,1,0,3
65.8678,100.987,0,0,0,0,1,0,3
69.2585,102.888,0,0,0,0,1,0,3
73.3912,105.038,0,0,0,0,1,0,3
76.4802,107.018,0,0,0,0,1,0,3
79.7006,108.081,0,0,0,0,1,0,3
82.5854,109.654,0,0,0,0,1,0,3
85.3003,111.101,0,0,0,0,1,0,3
